instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,missed
sf_bq375,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,5.6,
sf_bq255,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,1,3,4.3,
sf_bq194,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,4.6,
sf_bq377,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,3.9,
sf_bq359,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,4.0,
sf_bq252,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,4.0,
sf_bq251,PYPI,snowflake,2,2,2,2,1.000,1.000,1,1,2,11.6,
bq019,cms_data,bigquery,1,12,38,1,1.000,0.083,1,1,2,54.2,
bq234,cms_data,bigquery,1,10,38,1,1.000,0.100,1,1,2,37.5,
bq235,cms_data,bigquery,2,12,38,2,1.000,0.167,1,1,4,34.8,
bq172,cms_data,bigquery,1,12,38,1,1.000,0.083,1,1,2,34.7,
bq177,cms_data,bigquery,2,12,38,2,1.000,0.167,1,0,5,36.6,
bq354,cms_data,bigquery,5,12,38,4,0.800,0.333,0,0,19,45.5,bigquery-public-data.cms_synthetic_patient_data_omop.condition_occurrence
bq355,cms_data,bigquery,4,4,38,0,0.000,0.000,0,0,33,35.0,bigquery-public-data.cms_synthetic_patient_data_omop.concept;bigquery-public-data.cms_synthetic_patient_data_omop.concept_ancestor;bigquery-public-data.cms_synthetic_patient_data_omop.drug_exposure;bigquery-public-data.cms_synthetic_patient_data_omop.person
bq032,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,1,1,149.6,
bq119,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,1,1,120.7,
sf_bq117,NOAA_DATA,snowflake,1,12,33,1,1.000,0.083,1,1,1,62.0,
bq419,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,1,1,84.6,
sf_bq071,NOAA_DATA_PLUS,snowflake,2,12,48,2,1.000,0.167,1,1,2,176.0,
sf_bq236,NOAA_DATA_PLUS,snowflake,2,12,48,2,1.000,0.167,1,0,6,149.7,
bq356,noaa_data,bigquery,2,12,33,2,1.000,0.167,1,0,9,83.1,
bq042,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,0,5,66.5,
bq394,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,1,2,106.3,
bq357,noaa_data,bigquery,1,12,33,1,1.000,0.083,1,1,2,60.3,
bq181,noaa_data,bigquery,2,12,33,2,1.000,0.167,1,0,9,62.9,
bq045,noaa_data,bigquery,2,12,33,2,1.000,0.167,1,0,6,63.8,
sf_bq358,NEW_YORK_CITIBIKE_1,snowflake,3,12,21,3,1.000,0.250,1,1,3,55.9,
bq290,noaa_data,bigquery,2,12,33,2,1.000,0.167,1,0,9,88.2,
bq031,noaa_data,bigquery,2,12,33,1,0.500,0.083,0,0,28,75.4,bigquery-public-data.noaa_gsod.stations
bq392,noaa_gsod,bigquery,1,2,2,1,1.000,0.500,1,1,1,6.9,
sf_bq050,NEW_YORK_CITIBIKE_1,snowflake,5,12,21,4,0.800,0.333,0,0,16,59.0,new_york_citibike_1.noaa_gsod.stations
sf_bq426,NEW_YORK_CITIBIKE_1,snowflake,4,12,21,3,0.750,0.250,0,0,14,34.1,new_york_citibike_1.noaa_gsod.stations
sf_bq291,NOAA_GLOBAL_FORECAST_SYSTEM,snowflake,1,11,11,1,1.000,0.091,1,1,1,14.6,
bq208,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,0,10,55.2,
bq047,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,3,26.2,
bq048,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,0,7,23.7,
bq293,new_york_geo,bigquery,2,12,24,2,1.000,0.167,1,0,5,111.9,
sf_bq017,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,10.5,
sf_bq131,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,7.9,
sf_bq349,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,4,9.9,
sf_bq007,CENSUS_BUREAU_ACS_2,snowflake,2,12,32,1,0.500,0.083,0,0,16,563.4,census_bureau_acs_2.geo_us_boundaries.zip_codes
sf_bq429,CENSUS_BUREAU_ACS_2,snowflake,2,12,32,1,0.500,0.083,0,0,16,186.0,census_bureau_acs_2.geo_us_boundaries.zip_codes
sf_bq073,CENSUS_BUREAU_ACS_2,snowflake,2,12,32,1,0.500,0.083,0,0,15,244.9,census_bureau_acs_2.geo_us_boundaries.zip_codes
sf_bq410,CENSUS_BUREAU_ACS_2,snowflake,2,12,32,1,0.500,0.083,0,0,20,166.1,census_bureau_acs_2.cyclistic.state_fips
sf_bq348,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,4,11.8,
sf_bq253,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,0,5,7.9,
sf_bq254,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,3,7.8,
sf_bq056,GEO_OPENSTREETMAP_BOUNDARIES,snowflake,2,12,25,1,0.500,0.083,0,0,13,34.1,geo_openstreetmap_boundaries.geo_us_boundaries.states
sf_bq289,GEO_OPENSTREETMAP_CENSUS_PLACES,snowflake,2,12,67,2,1.000,0.167,1,0,5,178.7,
sf_bq250,GEO_OPENSTREETMAP_WORLDPOP,snowflake,2,11,11,2,1.000,0.182,1,1,3,14.5,
sf_bq083,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,0,7,119.9,
sf_bq184,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,74.8,
sf_bq195,CRYPTO,snowflake,3,12,39,3,1.000,0.250,1,0,9,69.3,
sf_bq256,CRYPTO,snowflake,3,12,39,3,1.000,0.250,1,0,10,75.9,
sf_bq080,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,71.8,
sf_bq342,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,3,72.4,
sf_bq341,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,75.4,
sf_bq444,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,109.1,
sf_bq340,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,4,70.1,
sf_bq005,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,3,89.2,
sf_bq334,CRYPTO,snowflake,3,12,39,3,1.000,0.250,1,0,9,78.4,
sf_bq335,CRYPTO,snowflake,2,12,39,2,1.000,0.167,1,0,9,73.2,
sf_bq057,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,3,88.1,
sf_bq068,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,92.7,
sf_bq092,CRYPTO,snowflake,1,12,39,0,0.000,0.000,0,0,13,86.1,crypto.crypto_ethereum_classic.transactions
sf_bq093,CRYPTO,snowflake,3,12,39,2,0.667,0.167,0,0,16,92.3,crypto.crypto_ethereum_classic.blocks
sf_bq292,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,2,90.2,
sf_bq135,CRYPTO,snowflake,2,12,39,2,1.000,0.167,1,0,7,93.1,
sf_bq136,CRYPTO,snowflake,2,12,39,2,1.000,0.167,1,0,5,101.7,
sf_bq065,CRYPTO,snowflake,1,12,39,1,1.000,0.083,1,1,1,92.1,
sf_bq037,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,1,27.6,
sf_bq012,ETHEREUM_BLOCKCHAIN,snowflake,3,7,7,3,1.000,0.429,1,1,4,20.6,
sf_bq187,ETHEREUM_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,3,12.1,
sf_bq450,ETHEREUM_BLOCKCHAIN,snowflake,5,7,7,5,1.000,0.714,1,0,6,54.8,
bq034,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,1,8.6,
bq383,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,2,6.1,
bq051,new_york_ghcn,bigquery,3,10,14,3,1.000,0.300,1,0,10,35.8,
bq038,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,2,20.1,
bq053,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,2,18.9,
bq054,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,1,18.1,
bq021,new_york,bigquery,2,9,9,2,1.000,0.222,1,0,5,16.8,
bq202,new_york_plus,bigquery,1,12,18,1,1.000,0.083,1,1,1,35.0,
bq185,new_york_plus,bigquery,2,12,18,2,1.000,0.167,1,0,8,24.7,
bq040,new_york_plus,bigquery,2,12,18,2,1.000,0.167,1,0,5,36.2,
bq098,new_york_plus,bigquery,2,10,18,2,1.000,0.200,1,0,7,52.5,
bq039,new_york_plus,bigquery,2,10,18,2,1.000,0.200,1,0,6,28.1,
bq203,new_york_plus,bigquery,2,12,18,2,1.000,0.167,1,1,4,20.3,
bq035,san_francisco,bigquery,2,8,8,2,1.000,0.250,1,1,2,22.9,
bq186,san_francisco,bigquery,1,8,8,1,1.000,0.125,1,1,1,12.3,
bq081,san_francisco_plus,bigquery,3,12,19,3,1.000,0.250,1,0,7,37.8,
sf_bq294,SAN_FRANCISCO_PLUS,snowflake,3,12,19,3,1.000,0.250,1,0,10,38.3,
bq339,san_francisco_plus,bigquery,1,12,19,1,1.000,0.083,1,1,1,26.4,
bq400,san_francisco_plus,bigquery,3,8,19,3,1.000,0.375,1,0,7,24.4,
bq059,san_francisco_plus,bigquery,3,12,19,3,1.000,0.250,1,0,8,33.6,
bq376,san_francisco_plus,bigquery,6,12,19,6,1.000,0.500,1,0,9,22.5,
sf_bq014,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,11.2,
sf_bq188,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,0,6,6.8,
sf_bq258,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,8.5,
sf_bq259,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,2,6.8,
sf_bq189,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,8.0,
sf_bq260,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.1,
sf_bq261,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,4,6.6,
sf_bq262,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.5,
sf_bq190,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.1,
sf_bq263,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,9.1,
sf_bq264,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,5.6,
sf_bq197,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,7.0,
sf_bq265,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,3,6.4,
sf_bq266,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.8,
sf_bq333,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.8,
sf_bq361,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,3,5.8,
sf_bq271,THELOOK_ECOMMERCE,snowflake,5,7,7,5,1.000,0.714,1,0,7,6.6,
sf_bq272,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.5,
sf_bq273,THELOOK_ECOMMERCE,snowflake,4,7,7,4,1.000,0.571,1,0,5,7.6,
sf_bq020,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,16.3,
sf_bq107,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,8.9,
bq025,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,4,10.8,
bq115,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,0,7,9.8,
bq030,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,29.8,
bq018,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,30.1,
bq086,covid19_open_world_bank,bigquery,2,5,22,2,1.000,0.400,1,0,3,52.1,
bq085,covid19_jhu_world_bank,bigquery,2,12,25,2,1.000,0.167,1,0,12,74.9,
bq130,covid19_nyt,bigquery,2,4,4,2,1.000,0.500,1,1,2,6.7,
bq087,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,2,47.0,
bq088,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,1,48.6,
bq089,covid19_usa,bigquery,2,12,22,1,0.500,0.083,0,0,20,183.4,bigquery-public-data.covid19_vaccination_access.facility_boundary_us_all
bq407,covid19_usa,bigquery,2,12,22,1,0.500,0.083,0,0,17,400.6,bigquery-public-data.covid19_usafacts.summary
bq137,census_bureau_usa,bigquery,2,10,13,2,1.000,0.200,1,0,5,39.6,
bq060,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,3,11.0,
bq338,census_bureau_acs_1,bigquery,1,12,87,1,1.000,0.083,1,1,2,231.1,
bq061,census_bureau_acs_1,bigquery,2,12,87,1,0.500,0.083,0,0,15,225.7,bigquery-public-data.geo_census_tracts.census_tracts_california
bq064,census_bureau_acs_1,bigquery,3,12,87,1,0.333,0.083,0,0,,519.6,bigquery-public-data.geo_census_tracts.us_census_tracts_national;bigquery-public-data.geo_us_boundaries.zip_codes
bq461,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,2,57.0,
bq198,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,0,5,28.5,
bq462,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,42.0,
bq427,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,48.1,
bq428,ncaa_basketball,bigquery,2,10,10,2,1.000,0.200,1,1,4,44.0,
bq144,ncaa_insights,bigquery,3,12,15,3,1.000,0.250,1,0,8,101.8,
bq113,bls,bigquery,2,7,25,2,1.000,0.286,1,1,2,39.9,
bq112,bls,bigquery,3,4,25,3,1.000,0.750,1,0,4,23.8,
bq055,google_dei,bigquery,2,12,24,1,0.500,0.083,0,0,15,24.1,bigquery-public-data.bls.cpsaat18
bq075,google_dei,bigquery,3,12,24,2,0.667,0.167,0,0,15,22.2,bigquery-public-data.bls.cpsaat18
bq406,google_dei,bigquery,1,12,24,1,1.000,0.083,1,1,4,18.3,
sf_bq084,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,2,21.6,
sf_bq058,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,4,25.9,
sf_bq416,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,3,20.4,
sf_bq226,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,4,6.7,
sf_bq016,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,2,12.2,
sf_bq062,DEPS_DEV_V1,snowflake,1,10,10,1,1.000,0.100,1,1,2,5.6,
sf_bq063,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,3,6.8,
sf_bq028,DEPS_DEV_V1,snowflake,3,10,10,3,1.000,0.300,1,0,6,5.9,
bq022,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,9.4,
bq362,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.2,
bq363,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,8.0,
bq076,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.5,
bq077,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.0,
bq109,open_targets_genetics_1,bigquery,2,12,13,2,1.000,0.167,1,0,8,23.8,
sf_bq325,OPEN_TARGETS_GENETICS_2,snowflake,4,12,13,4,1.000,0.333,1,0,10,20.8,
bq090,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.1,
bq442,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.9,
bq079,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,0,5,110.2,
bq024,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,1,4,86.2,
bq220,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,0,5,131.2,
bq096,gbif,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.2,
sf_bq276,NOAA_PORTS,snowflake,3,12,17,3,1.000,0.250,1,1,4,129.1,
bq277,noaa_ports,bigquery,5,12,17,3,0.600,0.250,0,0,,118.6,bigquery-public-data.persistent_udfs.azimuth_to_geog_point;bigquery-public-data.persistent_udfs.nautical_miles_conversion
bq278,sunroof_solar,bigquery,2,2,2,2,1.000,1.000,1,1,2,9.4,
bq102,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,4,86.8,
bq445,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,4,89.9,
bq103,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,0,6,86.7,
sf_bq104,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,2,3.7,
sf_bq411,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,4,3.1,
bq105,nhtsa_traffic_fatalities_plus,bigquery,4,12,33,3,0.750,0.250,0,0,26,92.7,bigquery-public-data.utility_us.zipcode_area
bq108,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,0,5,58.8,
bq067,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,1,4,319.7,
bq396,nhtsa_traffic_fatalities,bigquery,1,12,20,1,1.000,0.083,1,1,1,63.9,
bq441,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,1,3,97.0,
bq097,sdoh,bigquery,1,12,31,0,0.000,0.000,0,0,13,359.0,bigquery-public-data.sdoh_bea_cainc30.fips
bq120,sdoh,bigquery,2,12,31,2,1.000,0.167,1,0,11,160.8,
bq110,sdoh,bigquery,1,12,31,1,1.000,0.083,1,1,1,156.4,
bq395,sdoh,bigquery,1,12,31,1,1.000,0.083,1,1,1,168.1,
bq352,sdoh,bigquery,2,12,31,1,0.500,0.083,0,0,27,347.2,bigquery-public-data.sdoh_cdc_wonder_natality.county_natality
bq074,sdoh,bigquery,2,12,31,1,0.500,0.083,0,0,14,159.8,bigquery-public-data.sdoh_cms_dual_eligible_enrollment.dual_eligible_enrollment_by_county_and_program
bq066,sdoh,bigquery,2,12,31,2,1.000,0.167,1,0,12,162.8,
bq114,openaq,bigquery,2,12,33,1,0.500,0.083,0,0,33,56.6,bigquery-public-data.openaq.global_air_quality
bq116,sec_quarterly_financials,bigquery,2,10,10,2,1.000,0.200,1,1,2,25.9,
bq041,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,0,12,21.8,
sf_bq121,STACKOVERFLOW,snowflake,2,12,16,2,1.000,0.167,1,1,2,12.6,
bq123,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,1,2,11.2,
bq280,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,8.7,
bq300,stackoverflow,bigquery,2,9,16,2,1.000,0.222,1,0,5,9.5,
bq301,stackoverflow,bigquery,3,12,16,2,0.667,0.167,0,0,13,11.6,bigquery-public-data.stackoverflow.users
bq302,stackoverflow,bigquery,1,9,16,1,1.000,0.111,1,1,1,7.8,
bq303,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,1,3,10.5,
bq304,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,12.3,
bq310,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,10.2,
bq305,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,1,2,11.1,
bq306,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,0,10,10.9,
sf_bq307,STACKOVERFLOW,snowflake,2,12,16,2,1.000,0.167,1,1,2,9.0,
bq308,stackoverflow,bigquery,2,9,16,2,1.000,0.222,1,0,8,7.9,
bq309,stackoverflow,bigquery,4,12,16,4,1.000,0.333,1,0,8,10.2,
bq124,fhir_synthea,bigquery,3,12,17,3,1.000,0.250,1,0,11,204.6,
bq391,fhir_synthea,bigquery,3,12,17,3,1.000,0.250,1,0,12,195.9,
bq126,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,3,12.3,
bq366,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,7.8,
bq414,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,8.1,
bq200,mlb,bigquery,2,3,3,2,1.000,0.667,1,1,2,22.5,
sf_bq458,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,11.9,
sf_bq459,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,9.9,
sf_bq460,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,9.5,
bq204,eclipse_megamovie,bigquery,1,5,5,1,1.000,0.200,1,1,1,10.6,
bq389,epa_historical_air_quality,bigquery,6,12,32,4,0.667,0.333,0,0,28,54.1,bigquery-public-data.epa_historical_air_quality.pm25_nonfrm_daily_summary;bigquery-public-data.epa_historical_air_quality.voc_daily_summary
sf_bq345,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,98.3,
sf_bq346,IDC,snowflake,2,10,16,2,1.000,0.200,1,1,4,65.4,
sf_bq347,IDC,snowflake,2,9,16,2,1.000,0.222,1,0,5,64.7,
sf_bq390,IDC,snowflake,2,9,16,2,1.000,0.222,1,1,4,73.2,
sf_bq421,IDC,snowflake,1,5,16,1,1.000,0.200,1,1,1,76.0,
sf_bq422,IDC,snowflake,1,7,16,1,1.000,0.143,1,1,1,76.5,
sf_bq069,IDC,snowflake,1,4,16,1,1.000,0.250,1,1,1,135.6,
sf_bq219,IOWA_LIQUOR_SALES,snowflake,1,1,1,1,1.000,1.000,1,1,1,8.9,
bq199,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.3,
bq218,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,4.8,
bq049,iowa_liquor_sales_plus,bigquery,2,2,2,2,1.000,1.000,1,1,2,6.1,
bq360,nppes,bigquery,1,4,4,1,1.000,0.250,1,1,1,26.2,
