instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,missed
bq053,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,2,21.8,
bq054,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,1,21.5,
bq021,new_york,bigquery,2,9,9,2,1.000,0.222,1,0,5,21.9,
bq202,new_york_plus,bigquery,1,12,18,1,1.000,0.083,1,1,1,35.3,
bq185,new_york_plus,bigquery,2,10,18,2,1.000,0.200,1,1,4,25.8,
bq040,new_york_plus,bigquery,2,10,18,2,1.000,0.200,1,0,5,37.6,
bq098,new_york_plus,bigquery,2,8,18,2,1.000,0.250,1,0,4,36.3,
bq039,new_york_plus,bigquery,2,9,18,2,1.000,0.222,1,1,4,30.6,
bq203,new_york_plus,bigquery,2,12,18,2,1.000,0.167,1,1,4,22.3,
bq035,san_francisco,bigquery,2,8,8,2,1.000,0.250,1,1,2,24.9,
bq186,san_francisco,bigquery,1,8,8,1,1.000,0.125,1,1,1,13.1,
bq081,san_francisco_plus,bigquery,3,12,19,3,1.000,0.250,1,0,7,37.5,
sf_bq294,SAN_FRANCISCO_PLUS,snowflake,3,12,19,3,1.000,0.250,1,0,9,121.3,
bq339,san_francisco_plus,bigquery,1,10,19,1,1.000,0.100,1,1,1,25.3,
bq400,san_francisco_plus,bigquery,3,8,19,3,1.000,0.375,1,0,6,21.3,
bq059,san_francisco_plus,bigquery,3,11,19,3,1.000,0.273,1,0,6,21.1,
bq376,san_francisco_plus,bigquery,6,11,19,6,1.000,0.545,1,0,9,20.4,
sf_bq014,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,9.3,
sf_bq188,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,0,6,6.2,
sf_bq258,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,6.6,
sf_bq259,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,2,5.6,
sf_bq189,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,6.9,
sf_bq260,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,5.3,
sf_bq261,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,4,8.2,
sf_bq262,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,7.6,
sf_bq190,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,6.0,
sf_bq263,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,4,6.4,
sf_bq264,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,5.0,
sf_bq197,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.2,
sf_bq265,THELOOK_ECOMMERCE,snowflake,3,7,7,3,1.000,0.429,1,1,3,5.8,
sf_bq266,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,5.8,
sf_bq333,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,1,5.9,
sf_bq361,THELOOK_ECOMMERCE,snowflake,1,7,7,1,1.000,0.143,1,1,3,5.1,
sf_bq271,THELOOK_ECOMMERCE,snowflake,5,7,7,5,1.000,0.714,1,0,7,6.3,
sf_bq272,THELOOK_ECOMMERCE,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.0,
sf_bq273,THELOOK_ECOMMERCE,snowflake,4,7,7,4,1.000,0.571,1,0,5,6.2,
sf_bq020,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,14.9,
sf_bq107,GENOMICS_CANNABIS,snowflake,2,7,7,2,1.000,0.286,1,1,3,8.0,
bq025,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,4,9.2,
bq115,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,0,7,8.8,
bq030,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,27.0,
bq018,covid19_open_data,bigquery,1,1,1,1,1.000,1.000,1,1,1,26.6,
bq086,covid19_open_world_bank,bigquery,2,2,22,1,0.500,0.500,0,0,3,49.3,bigquery-public-data.world_bank_global_population.population_by_country
bq085,covid19_jhu_world_bank,bigquery,2,12,25,2,1.000,0.167,1,0,12,73.7,
bq130,covid19_nyt,bigquery,2,4,4,2,1.000,0.500,1,1,2,6.3,
bq087,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,2,47.5,
bq088,covid19_symptom_search,bigquery,1,4,4,1,1.000,0.250,1,1,1,46.7,
bq089,covid19_usa,bigquery,2,12,22,1,0.500,0.083,0,0,18,305.0,bigquery-public-data.covid19_vaccination_access.facility_boundary_us_all
bq407,covid19_usa,bigquery,2,12,22,1,0.500,0.083,0,0,17,192.9,bigquery-public-data.covid19_usafacts.summary
bq137,census_bureau_usa,bigquery,2,10,13,2,1.000,0.200,1,0,6,34.0,
bq060,census_bureau_international,bigquery,2,8,8,2,1.000,0.250,1,1,3,8.7,
bq338,census_bureau_acs_1,bigquery,1,20,87,1,1.000,0.050,1,1,2,386.7,
bq061,census_bureau_acs_1,bigquery,2,20,87,2,1.000,0.100,1,0,15,215.8,
bq064,census_bureau_acs_1,bigquery,3,20,87,2,0.667,0.100,0,0,,502.3,bigquery-public-data.geo_census_tracts.us_census_tracts_national
bq461,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,2,46.5,
bq198,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,0,5,23.7,
bq462,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,31.7,
bq427,ncaa_basketball,bigquery,1,10,10,1,1.000,0.100,1,1,1,40.3,
bq428,ncaa_basketball,bigquery,2,10,10,2,1.000,0.200,1,1,4,38.1,
bq144,ncaa_insights,bigquery,3,12,15,3,1.000,0.250,1,0,8,89.0,
bq113,bls,bigquery,2,7,25,2,1.000,0.286,1,0,2,37.9,
bq112,bls,bigquery,3,3,25,2,0.667,0.667,0,0,4,21.9,bigquery-public-data.geo_us_boundaries.counties
bq055,google_dei,bigquery,2,12,24,1,0.500,0.083,0,0,15,24.6,bigquery-public-data.bls.cpsaat18
bq075,google_dei,bigquery,3,12,24,2,0.667,0.167,0,0,16,21.9,bigquery-public-data.bls.cpsaat18
bq406,google_dei,bigquery,1,12,24,1,1.000,0.083,1,1,4,18.1,
sf_bq084,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,2,21.1,
sf_bq058,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,3,26.7,
sf_bq416,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,4,20.2,
sf_bq226,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,2,6.4,
sf_bq016,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,2,11.7,
sf_bq062,DEPS_DEV_V1,snowflake,1,10,10,1,1.000,0.100,1,1,2,5.3,
sf_bq063,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,3,6.2,
sf_bq028,DEPS_DEV_V1,snowflake,3,10,10,3,1.000,0.300,1,0,6,5.3,
bq022,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,9.3,
bq362,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.3,
bq363,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,8.7,
bq076,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.4,
bq077,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,5.0,
bq109,open_targets_genetics_1,bigquery,2,12,13,2,1.000,0.167,1,0,8,21.0,
sf_bq325,OPEN_TARGETS_GENETICS_2,snowflake,4,12,13,4,1.000,0.333,1,0,10,20.9,
bq090,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.1,
bq442,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.7,
bq079,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,0,5,109.6,
bq024,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,1,4,242.0,
bq220,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,0,5,129.9,
bq096,gbif,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.8,
sf_bq276,NOAA_PORTS,snowflake,3,12,17,3,1.000,0.250,1,1,4,125.3,
bq277,noaa_ports,bigquery,5,12,17,3,0.600,0.250,0,0,,121.9,bigquery-public-data.persistent_udfs.azimuth_to_geog_point;bigquery-public-data.persistent_udfs.nautical_miles_conversion
bq278,sunroof_solar,bigquery,2,2,2,2,1.000,1.000,1,1,2,9.9,
bq102,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,4,109.0,
bq445,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,4,104.8,
bq103,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,0,6,127.5,
sf_bq104,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,2,4.8,
sf_bq411,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,4,4.0,
bq105,nhtsa_traffic_fatalities_plus,bigquery,4,20,33,3,0.750,0.150,0,0,26,273.2,bigquery-public-data.utility_us.zipcode_area
bq108,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,0,5,61.4,
bq067,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,1,4,157.3,
bq396,nhtsa_traffic_fatalities,bigquery,1,12,20,1,1.000,0.083,1,1,1,68.5,
bq441,nhtsa_traffic_fatalities,bigquery,3,12,20,3,1.000,0.250,1,1,3,106.1,
bq097,sdoh,bigquery,1,20,31,1,1.000,0.050,1,0,14,217.9,
bq120,sdoh,bigquery,2,20,31,2,1.000,0.100,1,0,15,199.6,
bq110,sdoh,bigquery,1,20,31,1,1.000,0.050,1,1,1,194.3,
bq395,sdoh,bigquery,1,18,31,1,1.000,0.056,1,1,1,201.2,
bq352,sdoh,bigquery,2,20,31,1,0.500,0.050,0,0,27,380.0,bigquery-public-data.sdoh_cdc_wonder_natality.county_natality
bq074,sdoh,bigquery,2,20,31,2,1.000,0.100,1,0,18,168.0,
bq066,sdoh,bigquery,2,20,31,2,1.000,0.100,1,0,15,170.1,
bq114,openaq,bigquery,2,20,33,1,0.500,0.050,0,0,33,60.8,bigquery-public-data.openaq.global_air_quality
bq116,sec_quarterly_financials,bigquery,2,10,10,2,1.000,0.200,1,1,2,31.4,
bq041,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,0,12,19.5,
sf_bq121,STACKOVERFLOW,snowflake,2,12,16,2,1.000,0.167,1,1,2,11.3,
bq123,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,1,2,11.5,
bq280,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,8.8,
bq300,stackoverflow,bigquery,2,9,16,2,1.000,0.222,1,0,5,9.8,
bq301,stackoverflow,bigquery,3,12,16,2,0.667,0.167,0,0,13,11.2,bigquery-public-data.stackoverflow.users
bq302,stackoverflow,bigquery,1,9,16,1,1.000,0.111,1,1,1,7.9,
bq303,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,1,3,10.8,
bq304,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,12.6,
bq310,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,0,10,10.2,
bq305,stackoverflow,bigquery,2,12,16,2,1.000,0.167,1,1,2,10.8,
bq306,stackoverflow,bigquery,3,12,16,3,1.000,0.250,1,0,10,11.1,
sf_bq307,STACKOVERFLOW,snowflake,2,12,16,2,1.000,0.167,1,1,2,9.0,
bq308,stackoverflow,bigquery,2,9,16,2,1.000,0.222,1,0,8,8.2,
bq309,stackoverflow,bigquery,4,12,16,4,1.000,0.333,1,0,8,10.7,
bq124,fhir_synthea,bigquery,3,12,17,3,1.000,0.250,1,0,11,198.3,
bq391,fhir_synthea,bigquery,3,12,17,3,1.000,0.250,1,0,12,200.3,
bq126,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,3,12.2,
bq366,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,7.5,
bq414,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,8.1,
bq200,mlb,bigquery,2,3,3,2,1.000,0.667,1,1,2,23.5,
sf_bq458,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,11.8,
sf_bq459,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,9.3,
sf_bq460,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,9.0,
bq204,eclipse_megamovie,bigquery,1,5,5,1,1.000,0.200,1,1,1,10.3,
bq389,epa_historical_air_quality,bigquery,6,20,32,4,0.667,0.200,0,0,25,55.7,bigquery-public-data.epa_historical_air_quality.pm25_nonfrm_daily_summary;bigquery-public-data.epa_historical_air_quality.voc_daily_summary
sf_bq345,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,103.2,
sf_bq346,IDC,snowflake,2,10,16,2,1.000,0.200,1,1,4,68.6,
sf_bq347,IDC,snowflake,2,9,16,2,1.000,0.222,1,0,5,63.1,
sf_bq390,IDC,snowflake,2,9,16,2,1.000,0.222,1,1,4,68.5,
sf_bq421,IDC,snowflake,1,5,16,1,1.000,0.200,1,1,1,79.7,
sf_bq422,IDC,snowflake,1,7,16,1,1.000,0.143,1,1,1,82.5,
sf_bq069,IDC,snowflake,1,4,16,1,1.000,0.250,1,1,1,154.4,
sf_bq219,IOWA_LIQUOR_SALES,snowflake,1,1,1,1,1.000,1.000,1,1,1,10.7,
bq199,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.6,
bq218,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.7,
bq049,iowa_liquor_sales_plus,bigquery,2,2,2,2,1.000,1.000,1,1,2,6.6,
bq360,nppes,bigquery,1,4,4,1,1.000,0.250,1,1,1,30.0,
bq286,usa_names,bigquery,1,2,2,1,1.000,0.500,1,1,2,4.4,
sf_bq044,TCGA,snowflake,3,20,50,2,0.667,0.100,0,0,32,371.1,tcga.tcga_versioned.rnaseq_hg19_gdc_2017_02
sf_bq043,TCGA,snowflake,3,20,50,3,1.000,0.150,1,0,11,440.4,
bq143,CPTAC_PDC,bigquery,3,20,78,1,0.333,0.050,0,0,27,216.8,isb-cgc-bq.cptac.quant_proteome_cptac_ccrcc_discovery_study_pdc_current;isb-cgc-bq.pdc_metadata.aliquot_to_case_mapping_current
sf_bq147,TCGA,snowflake,1,20,50,1,1.000,0.050,1,0,16,199.2,
sf_bq148,TCGA,snowflake,1,20,50,1,1.000,0.050,1,1,1,187.7,
sf_bq175,TCGA_MITELMAN,snowflake,2,20,69,1,0.500,0.050,0,0,21,430.8,tcga_mitelman.prod.cytobands_hg38
sf_bq176,TCGA_MITELMAN,snowflake,1,20,69,1,1.000,0.050,1,1,2,204.0,
sf_bq170,TCGA_MITELMAN,snowflake,1,20,69,1,1.000,0.050,1,0,11,493.4,
sf_bq150,TCGA_HG19_DATA_V0,snowflake,2,12,12,2,1.000,0.167,1,1,4,99.3,
sf_bq152,TCGA_HG38_DATA_V0,snowflake,3,12,28,2,0.667,0.167,0,0,26,129.8,tcga_hg38_data_v0.qotm.wikipathways_20170425_annotated
sf_bq155,TCGA_HG38_DATA_V0,snowflake,3,12,28,3,1.000,0.250,1,0,10,119.8,
sf_bq141,TCGA_HG38_DATA_V0,snowflake,2,12,28,2,1.000,0.167,1,1,3,122.3,
bq046,TCGA_bioclin_v0,bigquery,5,12,18,5,1.000,0.417,1,0,11,68.7,
sf_bq153,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,3,75.5,
sf_bq154,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,313.2,
sf_bq156,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,6,256.9,
sf_bq157,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,4,266.6,
sf_bq158,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,9,54.4,
sf_bq159,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,71.5,
bq161,pancancer_atlas_2,bigquery,2,8,19,2,1.000,0.250,1,0,8,396.5,
bq151,pancancer_atlas_2,bigquery,2,5,19,1,0.500,0.200,0,0,15,136.2,isb-cgc-bq.pancancer_atlas.filtered_mc3_maf_v5_one_per_tumor_sample
bq162,HTAN_1,bigquery,2,20,89,1,0.500,0.050,0,0,,265.8,isb-cgc-bq.htan_versioned.imaging_level2_metadata_r5
sf_bq163,HTAN_2,snowflake,1,20,91,1,1.000,0.050,1,1,4,278.6,
sf_bq164,HTAN_2,snowflake,5,20,91,5,1.000,0.250,1,1,5,282.7,
sf_bq166,TCGA_MITELMAN,snowflake,2,20,69,1,0.500,0.050,0,0,27,458.7,tcga_mitelman.prod.cytobands_hg38
bq165,mitelman,bigquery,6,12,19,4,0.667,0.333,0,0,19,19.3,mitelman-db.prod.koder;mitelman-db.prod.reference
bq169,mitelman,bigquery,2,12,19,2,1.000,0.167,1,1,2,16.7,
bq111,mitelman,bigquery,7,12,19,5,0.714,0.417,0,0,,42.8,isb-cgc-bq.tcga_versioned.copy_number_segment_allelic_hg38_gdc_r23;mitelman-db.prod.koder
sf_bq451,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,14.7,
sf_bq452,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.5,
sf_bq453,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.7,
sf_bq454,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,8.5,
sf_bq415,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,4,62.2,
bq279,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,11.8,
bq281,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,7.6,
bq282,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,6.6,
bq006,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,7.7,
sf_bq283,AUSTIN,snowflake,2,6,6,2,1.000,0.333,1,1,2,11.4,
bq284,bbc,bigquery,1,1,1,1,1.000,1.000,1,1,1,4.8,
bq413,dimensions_ai_covid19,bigquery,2,6,6,2,1.000,0.333,1,1,2,55.8,
bq425,ebi_chembl,bigquery,5,20,168,3,0.600,0.150,0,0,42,109.8,bigquery-public-data.ebi_chembl.compound_records_*;bigquery-public-data.ebi_chembl.formulations_*
bq430,ebi_chembl,bigquery,4,20,168,4,1.000,0.200,1,0,16,219.5,
bq023,fec,bigquery,4,20,93,1,0.250,0.050,0,0,30,269.8,bigquery-public-data.fec.indiv*;bigquery-public-data.geo_census_tracts.census_tracts_new_york;bigquery-public-data.hud_zipcode_crosswalk.zipcode_to_census_tracts
bq094,fec,bigquery,4,20,93,0,0.000,0.000,0,0,30,260.8,bigquery-public-data.fec.ccl*;bigquery-public-data.fec.cm*;bigquery-public-data.fec.cn*;bigquery-public-data.fec.indiv*
bq287,fda,bigquery,5,4,27,3,0.600,0.750,0,0,,50.9,bigquery-public-data.census_bureau_acs.zip_codes_2017_5yr;bigquery-public-data.census_utility.fips_codes_states
bq432,fda,bigquery,1,4,27,1,1.000,0.250,1,1,2,102.0,
bq285,fda,bigquery,4,4,27,3,0.750,0.750,0,0,17,25.7,bigquery-public-data.census_utility.fips_codes_states
bq288,fda,bigquery,1,2,27,1,1.000,0.500,1,1,1,30.5,
sf_bq412,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,2,8.2,
sf_bq423,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,1,6.5,
sf_bq070,IDC,snowflake,1,8,16,1,1.000,0.125,1,1,1,130.4,
sf_bq320,IDC,snowflake,1,7,16,1,1.000,0.143,1,1,3,71.1,
sf_bq321,IDC,snowflake,1,10,16,1,1.000,0.100,1,1,1,64.6,
sf_bq323,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,70.2,
sf_bq417,IDC,snowflake,2,5,16,1,0.500,0.200,0,0,15,193.1,idc.idc_v17.dicom_metadata_curated
sf_bq455,IDC,snowflake,3,5,16,1,0.333,0.200,0,0,,84.2,idc.idc.columns;idc.idc.rows
sf_bq456,IDC,snowflake,2,8,16,2,1.000,0.250,1,0,5,77.2,
sf_bq324,IDC,snowflake,1,6,16,1,1.000,0.167,1,1,1,62.6,
bq418,targetome_reactome,bigquery,6,9,9,6,1.000,0.667,1,0,9,10.6,
bq330,fda,bigquery,4,8,27,3,0.750,0.375,0,0,13,84.5,bigquery-public-data.census_utility.fips_codes_states
bq398,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,27.4,
bq399,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,11,15.4,
bq457,libraries_io,bigquery,3,7,7,3,1.000,0.429,1,0,5,41.2,
bq227,london,bigquery,1,2,2,1,1.000,0.500,1,1,1,8.1,
bq232,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,5.0,
bq228,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,4.9,
bq229,open_images,bigquery,2,4,4,2,1.000,0.500,1,1,2,8.8,
bq230,usda_nass_agriculture,bigquery,1,6,6,1,1.000,0.167,1,1,1,27.7,
bq326,world_bank,bigquery,2,7,21,2,1.000,0.286,1,1,3,33.0,
bq424,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,17.6,
bq327,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,5,16.3,
bq328,world_bank,bigquery,2,12,21,2,1.000,0.167,1,0,6,14.7,
sf_bq331,META_KAGGLE,snowflake,4,12,29,2,0.500,0.167,0,0,8,21.6,meta_kaggle.meta_kaggle.forummessagevotes;meta_kaggle.meta_kaggle.users
sf_bq380,META_KAGGLE,snowflake,2,12,29,1,0.500,0.083,0,0,15,14.1,meta_kaggle.meta_kaggle.forummessagevotes
sf_bq370,WIDE_WORLD_IMPORTERS,snowflake,5,18,31,5,1.000,0.278,1,0,7,33.4,
sf_bq371,WIDE_WORLD_IMPORTERS,snowflake,3,18,31,3,1.000,0.167,1,0,14,22.7,
sf_bq372,WIDE_WORLD_IMPORTERS,snowflake,5,20,31,5,1.000,0.250,1,0,13,20.6,
sf_bq373,WIDE_WORLD_IMPORTERS,snowflake,3,20,31,3,1.000,0.150,1,1,5,21.8,
bq393,hacker_news,bigquery,1,1,1,1,1.000,1.000,1,1,1,5.4,
bq403,irs_990,bigquery,1,4,4,1,1.000,0.250,1,1,1,28.7,
bq397,ecommerce,bigquery,1,7,15,1,1.000,0.143,1,1,2,23.2,
bq402,ecommerce,bigquery,1,5,15,1,1.000,0.200,1,1,1,21.2,
sf_bq160,META_KAGGLE,snowflake,4,12,29,3,0.750,0.250,0,0,14,14.3,meta_kaggle.meta_kaggle.forummessagevotes
sf_bq167,META_KAGGLE,snowflake,2,12,29,2,1.000,0.167,1,0,9,13.5,
sf_bq171,META_KAGGLE,snowflake,2,12,29,1,0.500,0.083,0,0,26,12.2,meta_kaggle.meta_kaggle.users
sf_bq118,DEATH,snowflake,4,12,24,3,0.750,0.250,0,0,24,13.0,death.death.race
sf_bq072,DEATH,snowflake,4,9,24,4,1.000,0.444,1,0,6,8.9,
ga001,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.1,
ga002,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.9,
ga003,firebase,bigquery,1,0,1,0,0.000,0.000,0,0,,1.8,firebase-public-project.analytics_153293282.events_*
ga004,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.5,
ga008,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.0,
